#############################################################################################################
# EtaMAID2016a eta photoproduction solutions | DATABASE: www.data.pwatuzla.com
# Reaction: gama p --> eta p
# Published: Tiator, L., Gorchtein, M., Kashevarov, V.L. et al. Eur. Phys. J. A (2018) 54: 210. 
#############################################################################################################   
   W        ReE0+      ImE0+         ReE0-      ImE0-      ReM0+      ImM0+       ReM0-      ImM0-       ReE1+      ImE1+       ReE1-      ImE1-       ReM1+      ImM1+       ReM1-      ImM1-       ReE2+      ImE2+       ReE2-      ImE2-       ReM2+      ImM2+      ReM2-      ImM2-        ReE3+      ImE3+       ReE3-      ImE3-       ReM3+      ImM3+       ReM3-      ImM3-       ReE4+      ImE4+       ReE4-      ImE4-      ReM4+      ImM4+        ReM4-      ImM4-       ReE5+      ImE5+       ReE5-      ImE5-       ReM5+      ImM5+       ReM5-      ImM5-                                           
 1697.0   -4.462970   0.120295    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.159845   0.496427    0.000000   0.000000    1.391328   1.062131    0.934390  -1.569632   -0.019681   0.046720   -0.274430   0.782038    0.422676  -0.276461   -0.485715   0.429274    0.010869  -0.015996   -0.198246   0.163546    0.081967  -0.010091    0.100281   0.151335   -0.000129  -0.001960    0.030012   0.022228    0.010717  -0.005135    0.042898   0.009221   -0.000038  -0.000135   -0.000180   0.002144    0.001037  -0.000877    0.001165   0.000555
 1702.0   -4.392889   0.117854    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.175972   0.501057    0.000000   0.000000    1.344863   1.082656    1.213204  -1.601088   -0.021802   0.044571   -0.333530   0.807993    0.435773  -0.259927   -0.520128   0.430129    0.011451  -0.016434   -0.212055   0.153985    0.084803  -0.009921    0.098916   0.151459   -0.000125  -0.002076    0.030365   0.023260    0.011319  -0.005349    0.044153   0.009789   -0.000041  -0.000144   -0.000204   0.002294    0.001117  -0.000937    0.001238   0.000593
 1707.0   -4.327627   0.106696    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.192610   0.504751    0.000000   0.000000    1.294657   1.099484    1.490370  -1.571837   -0.023621   0.042486   -0.396600   0.817413    0.446933  -0.243556   -0.556369   0.423920    0.012049  -0.016862   -0.224310   0.143542    0.087647  -0.009716    0.098414   0.151537   -0.000119  -0.002197    0.030683   0.024307    0.011940  -0.005563    0.045405   0.010380   -0.000045  -0.000154   -0.000230   0.002451    0.001200  -0.000999    0.001315   0.000633
 1712.0   -4.265636   0.088476    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.209652   0.507401    0.000000   0.000000    1.241220   1.112012    1.747114  -1.489842   -0.025182   0.040496   -0.458027   0.810147    0.456350  -0.227524   -0.592384   0.410488    0.012663  -0.017278   -0.235115   0.132501    0.090498  -0.009476    0.098693   0.151774   -0.000112  -0.002321    0.030966   0.025369    0.012578  -0.005778    0.046655   0.010994   -0.000048  -0.000164   -0.000259   0.002616    0.001288  -0.001064    0.001394   0.000675
 1717.0   -4.205876   0.064634    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.226969   0.508922    0.000000   0.000000    1.185197   1.119746    1.971489  -1.368479   -0.026527   0.038623   -0.512777   0.788236    0.464216  -0.211954   -0.626323   0.390456    0.013293  -0.017683   -0.244609   0.121059    0.093355  -0.009200    0.099640   0.152329   -0.000103  -0.002450    0.031215   0.026445    0.013235  -0.005992    0.047902   0.011631   -0.000052  -0.000175   -0.000290   0.002787    0.001381  -0.001131    0.001476   0.000719
 1722.0   -4.147661   0.036389    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.244410   0.509257    0.000000   0.000000    1.127350   1.122318    2.155237  -1.214161   -0.027695   0.036879   -0.557261   0.755259    0.470712  -0.196934   -0.656842   0.364988    0.013938  -0.018073   -0.252934   0.109331    0.096214  -0.008887    0.101132   0.153320   -0.000092  -0.002584    0.031430   0.027533    0.013909  -0.006205    0.049146   0.012293   -0.000056  -0.000186   -0.000324   0.002965    0.001478  -0.001200    0.001562   0.000765
 1727.0   -4.090563   0.004750    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.261813   0.508381    0.000000   0.000000    1.068582   1.119380    2.257874  -0.980338   -0.028723   0.035271   -0.589713   0.715482    0.476003  -0.182518   -0.683202   0.335432    0.014598  -0.018450   -0.260216   0.097373    0.099073  -0.008537    0.103041   0.154832   -0.000079  -0.002721    0.031610   0.028633    0.014601  -0.006418    0.050386   0.012979   -0.000060  -0.000198   -0.000362   0.003151    0.001579  -0.001272    0.001650   0.000814
 1732.0   -4.034325  -0.029461    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.279016   0.506305    0.000000   0.000000    1.009696   1.110994    2.306516  -0.747179   -0.029643   0.033799   -0.610005   0.673029    0.480238  -0.168736   -0.705191   0.303035    0.015272  -0.018811   -0.266550   0.085191    0.101932  -0.008150    0.105244   0.156925   -0.000064  -0.002863    0.031757   0.029744    0.015312  -0.006629    0.051622   0.013690   -0.000064  -0.000210   -0.000402   0.003345    0.001686  -0.001346    0.001742   0.000864
 1737.0   -3.978815  -0.065585    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.295864   0.503074    0.000000   0.000000    0.951466   1.097365    2.327986  -0.538841   -0.030483   0.032460   -0.619141   0.631311    0.483549  -0.155601   -0.722993   0.268818    0.015961  -0.019156   -0.271993   0.072761    0.104786  -0.007725    0.107619   0.159642   -0.000047  -0.003009    0.031869   0.030864    0.016039  -0.006839    0.052853   0.014427   -0.000069  -0.000223   -0.000447   0.003546    0.001797  -0.001423    0.001838   0.000918
 1742.0   -3.923984  -0.103102    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.312218   0.498761    0.000000   0.000000    0.894590   1.078826    2.337438  -0.356747   -0.031268   0.031249   -0.618790   0.592880    0.486053  -0.143112   -0.736991   0.233499    0.016663  -0.019484   -0.276563   0.060041    0.107635  -0.007262    0.110046   0.163008   -0.000027  -0.003159    0.031947   0.031993    0.016784  -0.007046    0.054078   0.015189   -0.000074  -0.000237   -0.000494   0.003754    0.001914  -0.001502    0.001936   0.000974
 1747.0   -3.869839  -0.141609    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.327965   0.493461    0.000000   0.000000    0.839650   1.055818    2.342546  -0.196619   -0.032020   0.030156   -0.610900   0.559478    0.487849  -0.131260   -0.747614   0.197510    0.017379  -0.019794   -0.280234   0.046983    0.110476  -0.006760    0.112404   0.167040   -0.000005  -0.003314    0.031992   0.033130    0.017547  -0.007251    0.055298   0.015977   -0.000079  -0.000251   -0.000546   0.003971    0.002035  -0.001583    0.002038   0.001032
 1752.0   -3.816422  -0.180807    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.343014   0.487285    0.000000   0.000000    0.787094   1.028851    2.346771  -0.053344   -0.032755   0.029174   -0.597453   0.532181    0.489027  -0.120027   -0.755244   0.161064    0.018107  -0.020085   -0.282935   0.033547    0.113308  -0.006221    0.114569   0.171738    0.000021  -0.003473    0.032004   0.034273    0.018326  -0.007453    0.056512   0.016791   -0.000085  -0.000266   -0.000602   0.004195    0.002162  -0.001666    0.002143   0.001094
 1757.0   -3.763801  -0.220486    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.357305   0.480351    0.000000   0.000000    0.737235   0.998465    2.351346   0.077644   -0.033489   0.028291   -0.580337   0.511555    0.489662  -0.109395   -0.760154   0.124223    0.018847  -0.020356   -0.284555   0.019713    0.116127  -0.005643    0.116410   0.177089    0.000049  -0.003636    0.031983   0.035422    0.019123  -0.007652    0.057719   0.017632   -0.000091  -0.000282   -0.000662   0.004427    0.002294  -0.001752    0.002252   0.001158
 1762.0   -3.712056  -0.260508    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.370801   0.472774    0.000000   0.000000    0.690256   0.965191    2.356341   0.200084   -0.034235   0.027496   -0.561307   0.497792    0.489821  -0.099340   -0.762488   0.086964    0.019599  -0.020606   -0.284947   0.005496    0.118932  -0.005026    0.117793   0.183061    0.000081  -0.003803    0.031930   0.036576    0.019936  -0.007846    0.058918   0.018500   -0.000098  -0.000298   -0.000726   0.004667    0.002431  -0.001840    0.002364   0.001226
 1767.0   -3.661270  -0.300806    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.383488   0.464667    0.000000   0.000000    0.646229   0.929522    2.361199   0.316943   -0.035003   0.026779   -0.541980   0.490796    0.489558  -0.089838   -0.762263   0.049247    0.020362  -0.020834   -0.283932  -0.009040    0.121722  -0.004370    0.118577   0.189595    0.000116  -0.003974    0.031845   0.037733    0.020766  -0.008037    0.060109   0.019396   -0.000104  -0.000315   -0.000796   0.004915    0.002574  -0.001930    0.002480   0.001297
 1772.0   -3.611529  -0.341373    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.395370   0.456131    0.000000   0.000000    0.605141   0.891896    2.365004   0.430532   -0.035801   0.026129   -0.523852   0.490232    0.488924  -0.080867   -0.759376   0.011056    0.021134  -0.021040   -0.281317  -0.023769    0.124494  -0.003676    0.118621   0.196599    0.000154  -0.004150    0.031728   0.038894    0.021612  -0.008223    0.061292   0.020318   -0.000111  -0.000333   -0.000871   0.005171    0.002723  -0.002022    0.002599   0.001371
 1777.0   -3.562911  -0.382260    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.406465   0.447256    0.000000   0.000000    0.566915   0.852682    2.366609   0.542613   -0.036635   0.025534   -0.508304   0.495543    0.487961  -0.072402   -0.753629  -0.027550    0.021916  -0.021223   -0.276909  -0.038487    0.127245  -0.002943    0.117793   0.203944    0.000197  -0.004329    0.031582   0.040055    0.022474  -0.008404    0.062465   0.021269   -0.000119  -0.000352   -0.000951   0.005434    0.002878  -0.002116    0.002722   0.001449
 1782.0   -3.515484  -0.423569    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.416801   0.438120    0.000000   0.000000    0.531433   0.812175    2.364696   0.654461   -0.037510   0.024984   -0.496600   0.505940    0.486705  -0.064421   -0.744767  -0.066409    0.022706  -0.021381   -0.270549  -0.052908    0.129975  -0.002171    0.115985   0.211460    0.000243  -0.004512    0.031405   0.041218    0.023351  -0.008580    0.063628   0.022247   -0.000127  -0.000372   -0.001036   0.005706    0.003038  -0.002213    0.002849   0.001531
 1787.0   -3.469301  -0.465460    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.426410   0.428787    0.000000   0.000000    0.498562   0.770601    2.357807   0.766901   -0.038430   0.024469   -0.489849   0.520396    0.485188  -0.056902   -0.732511  -0.105223    0.023504  -0.021514   -0.262140  -0.066664    0.132681  -0.001361    0.113123   0.218935    0.000294  -0.004699    0.031200   0.042381    0.024245  -0.008750    0.064780   0.023254   -0.000135  -0.000392   -0.001128   0.005986    0.003204  -0.002311    0.002979   0.001617
 1792.0   -3.424392  -0.508143    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.435331   0.419312    0.000000   0.000000    0.468163   0.728117    2.344381   0.880301   -0.039396   0.023978   -0.488951   0.537640    0.483439  -0.049825   -0.716621  -0.143557    0.024308  -0.021622   -0.251687  -0.079328    0.135361  -0.000513    0.109194   0.226129    0.000349  -0.004890    0.030966   0.043542    0.025153  -0.008913    0.065922   0.024289   -0.000143  -0.000414   -0.001226   0.006274    0.003376  -0.002411    0.003112   0.001706
 1797.0   -3.380757  -0.551886    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.443600   0.409737    0.000000   0.000000    0.440117   0.684826    2.322801   0.994553   -0.040411   0.023502   -0.494516   0.556183    0.481482  -0.043171   -0.696949  -0.180837    0.025119  -0.021703   -0.239322  -0.090444    0.138014   0.000373    0.104252   0.232789    0.000408  -0.005084    0.030705   0.044702    0.026076  -0.009071    0.067051   0.025352   -0.000152  -0.000436   -0.001330   0.006570    0.003554  -0.002514    0.003249   0.001800
 1802.0   -3.338356  -0.597015    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.451255   0.400096    0.000000   0.000000    0.414325   0.640780    2.291461   1.109038   -0.041474   0.023032   -0.506784   0.574380    0.479339  -0.036923   -0.673497  -0.216384    0.025934  -0.021757   -0.225319  -0.099577    0.140637   0.001297    0.098429   0.238676    0.000473  -0.005281    0.030417   0.045859    0.027013  -0.009221    0.068167   0.026444   -0.000162  -0.000460   -0.001441   0.006874    0.003739  -0.002617    0.003390   0.001899
 1807.0   -3.297094  -0.643917    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.458331   0.390417    0.000000   0.000000    0.390724   0.595994    2.248883   1.222593   -0.042584   0.022558   -0.525557   0.590532    0.477030  -0.031063   -0.646464  -0.249473    0.026754  -0.021784   -0.210089  -0.106370    0.143229   0.002259    0.091933   0.243594    0.000542  -0.005482    0.030103   0.047013    0.027965  -0.009363    0.069271   0.027565   -0.000171  -0.000485   -0.001559   0.007185    0.003930  -0.002723    0.003534   0.002002
 1812.0   -3.256806  -0.693044    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.464860   0.380720    0.000000   0.000000    0.369291   0.550457    2.193849   1.333509   -0.043740   0.022074   -0.550175   0.603027    0.474573  -0.025577   -0.616269  -0.279402    0.027576  -0.021782   -0.194146  -0.110594    0.145788   0.003257    0.085022   0.247420    0.000617  -0.005686    0.029765   0.048163    0.028931  -0.009498    0.070360   0.028715   -0.000182  -0.000511   -0.001685   0.007505    0.004127  -0.002830    0.003682   0.002110
 1817.0   -3.217229  -0.744913    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.470872   0.371022    0.000000   0.000000    0.350047   0.504143    2.125586   1.439567   -0.044940   0.021570   -0.579548   0.610493    0.471983  -0.020450   -0.583537  -0.305579    0.028400  -0.021752   -0.178052  -0.112181    0.148312   0.004292    0.077983   0.250116    0.000697  -0.005892    0.029403   0.049308    0.029909  -0.009625    0.071434   0.029893   -0.000192  -0.000538   -0.001818   0.007832    0.004330  -0.002939    0.003833   0.002223
 1822.0   -3.177974  -0.800106    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.476393   0.361336    0.000000   0.000000    0.333060   0.457019    2.043939   1.538153   -0.046181   0.021041   -0.612249   0.611933    0.469277  -0.015669   -0.549055  -0.327595    0.029226  -0.021692   -0.162355  -0.111226    0.150800   0.005363    0.071093   0.251734    0.000783  -0.006102    0.029019   0.050447    0.030901  -0.009742    0.072492   0.031100   -0.000203  -0.000566   -0.001959   0.008166    0.004540  -0.003050    0.003987   0.002341
 1827.0   -3.138482  -0.859256    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.481448   0.351671    0.000000   0.000000    0.318447   0.409063    1.949532   1.626440   -0.047459   0.020478   -0.646668   0.606818    0.466467  -0.011222   -0.513699  -0.345271    0.030050  -0.021603   -0.147529  -0.107967    0.153249   0.006470    0.064589   0.252403    0.000874  -0.006314    0.028613   0.051580    0.031906  -0.009851    0.073534   0.032336   -0.000214  -0.000596   -0.002108   0.008508    0.004756  -0.003161    0.004144   0.002464
 1832.0   -3.097980  -0.923031    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.486057   0.342035    0.000000   0.000000    0.306375   0.360271    1.843861   1.701659   -0.048771   0.019875   -0.681171   0.595104    0.463566  -0.007098   -0.478344  -0.358676    0.030874  -0.021484   -0.133942  -0.102742    0.155658   0.007611    0.058647   0.252308    0.000972  -0.006528    0.028187   0.052707    0.032923  -0.009951    0.074560   0.033601   -0.000225  -0.000627   -0.002266   0.008857    0.004979  -0.003275    0.004305   0.002593
 1837.0   -3.055412  -0.992091    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.490239   0.332435    0.000000   0.000000    0.297054   0.310674    1.729281   1.761404   -0.050112   0.019227   -0.714271   0.577191    0.460588  -0.003286   -0.443785  -0.368100    0.031695  -0.021335   -0.121833  -0.095942    0.158025   0.008787    0.053376   0.251660    0.001075  -0.006744    0.027742   0.053827    0.033951  -0.010041    0.075567   0.034895   -0.000237  -0.000659   -0.002433   0.009213    0.005209  -0.003389    0.004468   0.002728
 1842.0   -3.009379  -1.067016    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.494010   0.322876    0.000000   0.000000    0.290738   0.260351    1.608868   1.803936   -0.051478   0.018529   -0.744736   0.553821    0.457543   0.000225   -0.410673  -0.374005    0.032512  -0.021155   -0.111320  -0.087960    0.160350   0.009997    0.048813   0.250673    0.001185  -0.006962    0.027279   0.054939    0.034991  -0.010120    0.076555   0.036217   -0.000249  -0.000693   -0.002609   0.009576    0.005446  -0.003504    0.004635   0.002870
 1847.0   -2.958067  -1.148198    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.497385   0.313365    0.000000   0.000000    0.287711   0.209445    1.486151   1.828417   -0.052862   0.017775   -0.771665   0.525955    0.454444   0.003443   -0.379483  -0.376960    0.033324  -0.020944   -0.102418  -0.079158    0.162629   0.011239    0.044942   0.249545    0.001302  -0.007182    0.026799   0.056044    0.036042  -0.010189    0.077525   0.037569   -0.000261  -0.000728   -0.002794   0.009946    0.005689  -0.003621    0.004804   0.003017
 1852.0   -2.899204  -1.235663    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.500377   0.303906    0.000000   0.000000    0.288279   0.158173    1.364779   1.835022   -0.054260   0.016962   -0.794492   0.494646    0.451300   0.006378   -0.350507  -0.377576    0.034130  -0.020703   -0.095070  -0.069846    0.164862   0.012514    0.041701   0.248442    0.001425  -0.007403    0.026304   0.057141    0.037103  -0.010247    0.078474   0.038948   -0.000274  -0.000765   -0.002989   0.010322    0.005939  -0.003738    0.004976   0.003170
 1857.0   -2.830064  -1.328834    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.502997   0.294504    0.000000   0.000000    0.292747   0.106845    1.248159   1.824903   -0.055666   0.016085   -0.812960   0.460934    0.448124   0.009039   -0.323872  -0.376450    0.034929  -0.020430   -0.089170  -0.060273    0.167047   0.013820    0.039002   0.247499    0.001555  -0.007625    0.025795   0.058230    0.038175  -0.010294    0.079402   0.040357   -0.000286  -0.000803   -0.003195   0.010704    0.006195  -0.003856    0.005150   0.003331
 1862.0   -2.747587  -1.426225    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.505255   0.285164    0.000000   0.000000    0.301401   0.055868    1.139161   1.800016   -0.057073   0.015141   -0.827064   0.425771    0.444924   0.011434   -0.299570  -0.374127    0.035719  -0.020126   -0.084587  -0.050629    0.169183   0.015157    0.036738   0.246816    0.001692  -0.007848    0.025273   0.059311    0.039256  -0.010329    0.080309   0.041794   -0.000299  -0.000843   -0.003410   0.011092    0.006459  -0.003975    0.005327   0.003498
 1867.0   -2.648661  -1.525110    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.507162   0.275892    0.000000   0.000000    0.314475   0.005755    1.039923   1.762865   -0.058474   0.014128   -0.836986   0.389978    0.441711   0.013572   -0.277490  -0.371076    0.036500  -0.019791   -0.081187  -0.041049    0.171268   0.016523    0.034797   0.246460    0.001836  -0.008071    0.024739   0.060384    0.040345  -0.010352    0.081193   0.043259   -0.000312  -0.000885   -0.003636   0.011486    0.006730  -0.004095    0.005506   0.003672
 1872.0   -2.530653  -1.621270    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.508726   0.266692    0.000000   0.000000    0.332121  -0.042884    0.951775   1.716210   -0.059864   0.013045   -0.843034   0.354224    0.438496   0.015461   -0.257455  -0.367684    0.037269  -0.019425   -0.078840  -0.031626    0.173302   0.017918    0.033068   0.246472    0.001988  -0.008294    0.024194   0.061450    0.041444  -0.010363    0.082053   0.044752   -0.000325  -0.000928   -0.003873   0.011885    0.007007  -0.004215    0.005687   0.003854
 1877.0   -2.392170  -1.708975    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.509955   0.257571    0.000000   0.000000    0.354375  -0.089353    0.875284   1.662803   -0.061234   0.011888   -0.845583   0.319032    0.435287   0.017110   -0.239249  -0.364251    0.038026  -0.019028   -0.077430  -0.022419    0.175281   0.019340    0.031442   0.246869    0.002147  -0.008517    0.023641   0.062507    0.042550  -0.010361    0.082890   0.046273   -0.000338  -0.000974   -0.004121   0.012289    0.007291  -0.004335    0.005869   0.004042
 1882.0   -2.233939  -1.781423    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.510857   0.248535    0.000000   0.000000    0.381122  -0.132902    0.810367   1.605186   -0.062579   0.010659   -0.845041   0.284787    0.432095   0.018526   -0.222641  -0.361006    0.038770  -0.018601   -0.076861  -0.013463    0.177206   0.020789    0.029817   0.247650    0.002313  -0.008740    0.023080   0.063557    0.043664  -0.010346    0.083702   0.047822   -0.000351  -0.001021   -0.004381   0.012698    0.007583  -0.004456    0.006053   0.004239
 1887.0   -2.059491  -1.831731    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.511441   0.239589    0.000000   0.000000    0.412073  -0.172760    0.756445   1.545559   -0.063892   0.009356   -0.841813   0.251760    0.428929   0.019719   -0.207396  -0.358108    0.039498  -0.018143   -0.077052  -0.004777    0.179076   0.022264    0.028101   0.248798    0.002487  -0.008961    0.022512   0.064601    0.044785  -0.010318    0.084489   0.049398   -0.000363  -0.001069   -0.004652   0.013112    0.007881  -0.004577    0.006238   0.004443
 1892.0   -1.875251  -1.854385    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.511715   0.230741    0.000000   0.000000    0.446753  -0.208191    0.712609   1.485721   -0.065164   0.007980   -0.836286   0.220127    0.425798   0.020696   -0.193291  -0.355667    0.040211  -0.017655   -0.077941   0.003626    0.180888   0.023763    0.026207   0.250285    0.002668  -0.009182    0.021939   0.065638    0.045912  -0.010276    0.085249   0.051002   -0.000376  -0.001120   -0.004935   0.013529    0.008187  -0.004698    0.006424   0.004655
 1897.0   -1.694930  -1.678444    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.511685   0.221996    0.000000   0.000000    0.484508  -0.238541    0.677762   1.427066   -0.066389   0.006532   -0.828812   0.189987    0.422712   0.021468   -0.180119  -0.353745    0.040906  -0.017138   -0.079482   0.011738    0.182642   0.025285    0.024060   0.252069    0.002858  -0.009400    0.021362   0.066669    0.047045  -0.010220    0.085982   0.052633   -0.000389  -0.001173   -0.005231   0.013949    0.008499  -0.004818    0.006611   0.004875
 1902.0   -1.583192  -1.469176    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.511360   0.213361    0.000000   0.000000    0.524559  -0.263221    0.650732   1.370612   -0.067561   0.005014   -0.819707   0.161386    0.419678   0.022043   -0.167688  -0.352373    0.041583  -0.016592   -0.081645   0.019549    0.184336   0.026829    0.021585   0.254099    0.003055  -0.009617    0.020781   0.067695    0.048183  -0.010150    0.086687   0.054292   -0.000401  -0.001228   -0.005538   0.014373    0.008819  -0.004939    0.006799   0.005104
 1907.0   -1.498308  -1.358834    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.510748   0.204842    0.000000   0.000000    0.565928  -0.281944    0.630358   1.317057   -0.068672   0.003428   -0.809247   0.134325    0.416706   0.022430   -0.155829  -0.351555    0.042240  -0.016016   -0.084435   0.027039    0.185970   0.028394    0.018696   0.256311    0.003260  -0.009831    0.020199   0.068718    0.049326  -0.010065    0.087363   0.055977   -0.000413  -0.001284   -0.005858   0.014800    0.009145  -0.005059    0.006986   0.005341
 1912.0   -1.427717  -1.275381    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.509857   0.196446    0.000000   0.000000    0.607605  -0.294639    0.615546   1.266833   -0.069715   0.001777   -0.797673   0.108778    0.413803   0.022639   -0.144390  -0.351276    0.042877  -0.015413   -0.087873   0.034168    0.187543   0.029978    0.015303   0.258618    0.003472  -0.010043    0.019616   0.069737    0.050473  -0.009966    0.088010   0.057690   -0.000424  -0.001343   -0.006191   0.015229    0.009479  -0.005178    0.007173   0.005586
 1917.0   -1.367032  -1.205803    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.508696   0.188179    0.000000   0.000000    0.648597  -0.301457    0.605299   1.220162   -0.070685   0.000065   -0.785187   0.084697    0.410977   0.022680   -0.133241  -0.351504    0.043491  -0.014783   -0.091980   0.040878    0.189054   0.031581    0.011329   0.260915    0.003693  -0.010251    0.019034   0.070754    0.051624  -0.009851    0.088626   0.059429   -0.000435  -0.001404   -0.006537   0.015660    0.009819  -0.005297    0.007360   0.005841
 1922.0   -1.313872  -1.145149    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.507272   0.180047    0.000000   0.000000    0.687996  -0.302755    0.598734   1.177112   -0.071575  -0.001704   -0.771963   0.062024    0.408235   0.022564   -0.122267  -0.352198    0.044082  -0.014126   -0.096771   0.047091    0.190502   0.033200    0.006720   0.263078    0.003921  -0.010456    0.018452   0.071770    0.052777  -0.009721    0.089211   0.061194   -0.000445  -0.001467   -0.006895   0.016092    0.010167  -0.005415    0.007546   0.006103
 1927.0   -1.266709  -1.090965    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.505594   0.172056    0.000000   0.000000    0.725020  -0.299066    0.595083   1.137638   -0.072379  -0.003525   -0.758147   0.040695    0.405584   0.022301   -0.111372  -0.353308    0.044649  -0.013443   -0.102239   0.052712    0.191886   0.034834    0.001445   0.264968    0.004157  -0.010657    0.017872   0.072787    0.053933  -0.009575    0.089765   0.062986   -0.000455  -0.001532   -0.007267   0.016525    0.010522  -0.005532    0.007730   0.006375
 1932.0   -1.224461  -1.041825    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.503671   0.164211    0.000000   0.000000    0.759054  -0.291048    0.593689   1.101615   -0.073091  -0.005393   -0.743859   0.020640    0.403031   0.021903   -0.100470  -0.354779    0.045190  -0.012735   -0.108356   0.057634    0.193206   0.036483   -0.004489   0.266438    0.004400  -0.010854    0.017295   0.073806    0.055090  -0.009414    0.090285   0.064804   -0.000464  -0.001599   -0.007652   0.016959    0.010883  -0.005648    0.007913   0.006656
 1937.0   -1.186327  -0.996809    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.501511   0.156518    0.000000   0.000000    0.789664  -0.279432    0.593999   1.068867   -0.073708  -0.007302   -0.729200   0.001793    0.400581   0.021380   -0.089490  -0.356552    0.045705  -0.012002   -0.115061   0.061751    0.194460   0.038144   -0.011042   0.267343    0.004652  -0.011046    0.016721   0.074829    0.056249  -0.009236    0.090771   0.066649   -0.000472  -0.001669   -0.008051   0.017392    0.011251  -0.005763    0.008094   0.006946
 1942.0   -1.151685  -0.955274    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.499124   0.148982    0.000000   0.000000    0.816595  -0.264968    0.595549   1.039187   -0.074224  -0.009245   -0.714254  -0.015912    0.398238   0.020744   -0.078375  -0.358564    0.046193  -0.011247   -0.122262   0.064960    0.195648   0.039815   -0.018134   0.267546    0.004911  -0.011232    0.016150   0.075856    0.057408  -0.009042    0.091223   0.068520   -0.000479  -0.001740   -0.008463   0.017825    0.011627  -0.005876    0.008272   0.007245
 1947.0   -1.120045  -0.916742    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.496517   0.141609    0.000000   0.000000    0.839755  -0.248381    0.597959   1.012351   -0.074636  -0.011217   -0.699089  -0.032535    0.396008   0.020007   -0.067075  -0.360749    0.046652  -0.010470   -0.129839   0.067180    0.196770   0.041496   -0.025652   0.266935    0.005177  -0.011413    0.015584   0.076890    0.058566  -0.008832    0.091639   0.070416   -0.000485  -0.001814   -0.008888   0.018257    0.012009  -0.005988    0.008447   0.007553
