   W        ReE0+      ImE0+         ReE0-      ImE0-      ReM0+      ImM0+       ReM0-      ImM0-       ReE1+      ImE1+       ReE1-      ImE1-       ReM1+      ImM1+       ReM1-      ImM1-       ReE2+      ImE2+       ReE2-      ImE2-       ReM2+      ImM2+      ReM2-      ImM2-        ReE3+      ImE3+       ReE3-      ImE3-       ReM3+      ImM3+       ReM3-      ImM3-       ReE4+      ImE4+       ReE4-      ImE4-      ReM4+      ImM4+        ReM4-      ImM4-       ReE5+      ImE5+       ReE5-      ImE5-       ReM5+      ImM5+       ReM5-      ImM5-                                           
 1692.00   -5.517988   0.174286    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.104406   0.088963    0.000000   0.000000    1.141170   0.738119    0.719691  -1.114670    0.011853   0.078474   -0.373635  -0.065778    0.327631  -0.134618   -0.328567   0.076012    0.001379   0.001054   -0.086193   0.307476    0.099459  -0.007854    0.031808   0.126437   -0.007329  -0.001284   -0.000056   0.006705    0.005838  -0.006264    0.022818   0.007069   -0.000011   0.000000    0.000730   0.000557    0.001178  -0.000932    0.001156   0.000309
 1697.00   -5.535156   0.178452    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.107209   0.088743    0.000000   0.000000    1.125537   0.743961    0.886800  -1.161862    0.009106   0.077052   -0.368515  -0.034896    0.342544  -0.117213   -0.323079   0.071469    0.001439   0.001168   -0.100764   0.306521    0.102766  -0.007496    0.025392   0.121056   -0.007401  -0.001327   -0.000217   0.006994    0.006447  -0.006508    0.023388   0.007476   -0.000011   0.000001    0.000774   0.000604    0.001270  -0.000994    0.001234   0.000330
 1702.00   -5.507445   0.149236    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.109919   0.088409    0.000000   0.000000    1.108955   0.749188    1.058411  -1.183110    0.006770   0.075589   -0.369577  -0.005945    0.354962  -0.099544   -0.317846   0.066533    0.001500   0.001291   -0.114754   0.304641    0.106083  -0.007092    0.020451   0.114957   -0.007469  -0.001371   -0.000392   0.007283    0.007078  -0.006753    0.023960   0.007901   -0.000011   0.000002    0.000819   0.000655    0.001366  -0.001060    0.001315   0.000351
 1707.00   -5.460237   0.102983    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.112521   0.087960    0.000000   0.000000    1.091467   0.753773    1.230014  -1.177015    0.004802   0.074157   -0.375975   0.020530    0.365096  -0.081984   -0.312715   0.061213    0.001563   0.001422   -0.128141   0.302029    0.109408  -0.006642    0.016969   0.108506   -0.007535  -0.001415   -0.000582   0.007571    0.007730  -0.006997    0.024535   0.008343   -0.000012   0.000003    0.000865   0.000709    0.001467  -0.001127    0.001400   0.000373
 1712.00   -5.402990   0.046868    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.115000   0.087397    0.000000   0.000000    1.073119   0.757683    1.396252  -1.143895    0.003149   0.072812   -0.386901   0.044150    0.373191  -0.064808   -0.307571   0.055553    0.001626   0.001562   -0.140952   0.298844    0.112739  -0.006146    0.014843   0.102011   -0.007598  -0.001460   -0.000785   0.007857    0.008403  -0.007240    0.025113   0.008802   -0.000012   0.000004    0.000911   0.000766    0.001573  -0.001197    0.001489   0.000397
 1717.00   -5.340243  -0.015289    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.117340   0.086724    0.000000   0.000000    1.053956   0.760892    1.551886  -1.085725    0.001759   0.071589   -0.401612   0.064662    0.379502  -0.048207   -0.302335   0.049612    0.001690   0.001710   -0.153238   0.295210    0.116074  -0.005602    0.013923   0.095708   -0.007659  -0.001505   -0.001004   0.008141    0.009098  -0.007481    0.025692   0.009281   -0.000012   0.000005    0.000958   0.000827    0.001684  -0.001269    0.001582   0.000422
 1722.00   -5.274501  -0.081249    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.119533   0.085960    0.000000   0.000000    1.034033   0.763348    1.687989  -0.959324    0.000580   0.070509   -0.419454   0.081898    0.384273  -0.032301   -0.296956   0.043456    0.001754   0.001868   -0.165063   0.291213    0.119411  -0.005009    0.014035   0.089764   -0.007717  -0.001551   -0.001237   0.008421    0.009813  -0.007721    0.026273   0.009778   -0.000013   0.000006    0.001006   0.000891    0.001801  -0.001343    0.001678   0.000448
 1727.00   -5.207272  -0.149639    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.121615   0.085236    0.000000   0.000000    1.013490   0.764805    1.717677  -0.446217   -0.000434   0.069584   -0.441094   0.095259    0.387725  -0.017155   -0.291223   0.037221    0.001819   0.002036   -0.176492   0.286907    0.122747  -0.004368    0.015005   0.084287   -0.007773  -0.001597   -0.001485   0.008698    0.010548  -0.007959    0.026855   0.010295   -0.000013   0.000007    0.001054   0.000958    0.001923  -0.001420    0.001778   0.000476
 1732.00   -5.139513  -0.219600    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.123550   0.084496    0.000000   0.000000    0.992333   0.765358    1.665148   0.024428   -0.001323   0.068814   -0.466971   0.103884    0.390053  -0.002796   -0.284987   0.031083    0.001884   0.002213   -0.187584   0.282324    0.126081  -0.003676    0.016667   0.079339   -0.007826  -0.001644   -0.001748   0.008969    0.011304  -0.008195    0.027437   0.010831   -0.000014   0.000009    0.001103   0.001029    0.002050  -0.001498    0.001883   0.000505
 1737.00   -5.071856  -0.290605    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.125313   0.083721    0.000000   0.000000    0.970589   0.765034    1.584989   0.375349   -0.002123   0.068196   -0.496037   0.107388    0.391425   0.010778   -0.278329   0.025148    0.001948   0.002401   -0.198386   0.277479    0.129410  -0.002935    0.018875   0.074947   -0.007878  -0.001692   -0.002027   0.009234    0.012079  -0.008427    0.028020   0.011388   -0.000015   0.000010    0.001151   0.001104    0.002183  -0.001579    0.001992   0.000536
 1742.00   -5.004726  -0.362349    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.126888   0.082914    0.000000   0.000000    0.948298   0.763829    1.499660   0.628712   -0.002861   0.067722   -0.526984   0.105730    0.391983   0.023587   -0.271384   0.019471    0.002012   0.002600   -0.208936   0.272375    0.132733  -0.002142    0.021500   0.071110   -0.007927  -0.001740   -0.002321   0.009493    0.012874  -0.008656    0.028603   0.011965   -0.000015   0.000012    0.001200   0.001183    0.002322  -0.001662    0.002104   0.000568
 1747.00   -4.938400  -0.434684    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.128260   0.082084    0.000000   0.000000    0.925500   0.761731    1.416662   0.811941   -0.003563   0.067382   -0.558578   0.099137    0.391844   0.035663   -0.264289   0.014064    0.002075   0.002809   -0.219262   0.267009    0.136048  -0.001298    0.024435   0.067813   -0.007973  -0.001789   -0.002630   0.009744    0.013688  -0.008881    0.029184   0.012563   -0.000016   0.000013    0.001248   0.001265    0.002467  -0.001747    0.002222   0.000603
 1752.00   -4.873054  -0.507582    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.129415   0.081248    0.000000   0.000000    0.902238   0.758721    1.338195   0.945349   -0.004247   0.067164   -0.589776   0.088033    0.391103   0.047043   -0.257161   0.008907    0.002137   0.003030   -0.229382   0.261375    0.139352  -0.000402    0.027590   0.065031   -0.008018  -0.001839   -0.002954   0.009986    0.014522  -0.009103    0.029764   0.013182   -0.000017   0.000015    0.001296   0.001351    0.002617  -0.001834    0.002343   0.000640
 1757.00   -4.808781  -0.581099    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.130343   0.080424    0.000000   0.000000    0.878556   0.754778    1.264695   1.042803   -0.004930   0.067056   -0.619768   0.072961    0.389840   0.057767   -0.250091   0.003957    0.002198   0.003261   -0.239305   0.255465    0.142643   0.000548    0.030892   0.062729   -0.008060  -0.001889   -0.003293   0.010219    0.015374  -0.009319    0.030342   0.013823   -0.000017   0.000017    0.001344   0.001442    0.002774  -0.001923    0.002469   0.000679
 1762.00   -4.745601  -0.655366    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.131033   0.079633    0.000000   0.000000    0.854496   0.749879    1.196040   1.113723   -0.005623   0.067047   -0.647973   0.054514    0.388117   0.067877   -0.243142  -0.000837    0.002257   0.003505   -0.249036   0.249273    0.145920   0.001550    0.034281   0.060873   -0.008100  -0.001940   -0.003648   0.010441    0.016244  -0.009530    0.030917   0.014486   -0.000018   0.000019    0.001390   0.001536    0.002937  -0.002014    0.002600   0.000720
 1767.00   -4.683474  -0.730569    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.131476   0.078900    0.000000   0.000000    0.830102   0.743996    1.131958   1.164624   -0.006336   0.067124   -0.674012   0.033289    0.385986   0.077409   -0.236354  -0.005533    0.002313   0.003761   -0.258574   0.242794    0.149181   0.002607    0.037709   0.059426   -0.008137  -0.001991   -0.004017   0.010652    0.017132  -0.009736    0.031488   0.015171   -0.000019   0.000021    0.001436   0.001635    0.003106  -0.002107    0.002735   0.000763
 1772.00   -4.622294  -0.806939    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.131667   0.078253    0.000000   0.000000    0.805417   0.737102    1.072159   1.200126   -0.007077   0.067276   -0.697673   0.009841    0.383488   0.086401   -0.229743  -0.010183    0.002366   0.004028   -0.267916   0.236026    0.152424   0.003718    0.041139   0.058353   -0.008173  -0.002043   -0.004400   0.010851    0.018037  -0.009936    0.032055   0.015879   -0.000020   0.000023    0.001480   0.001737    0.003281  -0.002202    0.002875   0.000810
 1777.00   -4.561890  -0.884748    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.131600   0.077724    0.000000   0.000000    0.780487   0.729166    1.016374   1.223587   -0.007850   0.067493   -0.718869  -0.015330    0.380655   0.094886   -0.223312  -0.014837    0.002417   0.004308   -0.277057   0.228969    0.155647   0.004885    0.044540   0.057619   -0.008206  -0.002095   -0.004798   0.011036    0.018960  -0.010130    0.032616   0.016609   -0.000022   0.000025    0.001523   0.001844    0.003463  -0.002298    0.003020   0.000859
 1782.00   -4.502023  -0.964295    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.131273   0.077345    0.000000   0.000000    0.755358   0.720152    0.964357   1.237513   -0.008661   0.067764   -0.737609  -0.041791    0.377514   0.102893   -0.217048  -0.019534    0.002464   0.004601   -0.285988   0.221624    0.158849   0.006108    0.047890   0.057191   -0.008237  -0.002147   -0.005211   0.011207    0.019900  -0.010317    0.033171   0.017362   -0.000023   0.000027    0.001565   0.001955    0.003651  -0.002396    0.003169   0.000911
 1787.00   -4.442372  -1.045901    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.130685   0.077153    0.000000   0.000000    0.730077   0.710022    0.915886   1.243815   -0.009511   0.068081   -0.753966  -0.069182    0.374086   0.110449   -0.210935  -0.024308    0.002506   0.004907   -0.294702   0.213995    0.162027   0.007387    0.051170   0.057039   -0.008265  -0.002200   -0.005636   0.011363    0.020856  -0.010497    0.033719   0.018138   -0.000024   0.000029    0.001604   0.002071    0.003846  -0.002495    0.003323   0.000966
 1792.00   -4.382530  -1.129897    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.129841   0.077189    0.000000   0.000000    0.704697   0.698734    0.870757   1.243980   -0.010403   0.068434   -0.768052  -0.097205    0.370387   0.117578   -0.204947  -0.029182    0.002545   0.005226   -0.303194   0.206089    0.165179   0.008725    0.054367   0.057136   -0.008292  -0.002254   -0.006075   0.011503    0.021828  -0.010670    0.034259   0.018938   -0.000026   0.000031    0.001641   0.002190    0.004048  -0.002596    0.003482   0.001025
 1797.00   -4.321989  -1.216611    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.128748   0.077496    0.000000   0.000000    0.679272   0.686243    0.828780   1.239186   -0.011337   0.068816   -0.780004  -0.125626    0.366431   0.124299   -0.199060  -0.034175    0.002578   0.005558   -0.311454   0.197913    0.168304   0.010120    0.057470   0.057454   -0.008315  -0.002307   -0.006527   0.011626    0.022816  -0.010835    0.034790   0.019760   -0.000027   0.000033    0.001676   0.002314    0.004256  -0.002698    0.003646   0.001087
 1802.00   -4.260128  -1.306346    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.127417   0.078120    0.000000   0.000000    0.653864   0.672495    0.789771   1.230384   -0.012314   0.069221   -0.789966  -0.154257    0.362228   0.130630   -0.193245  -0.039297    0.002605   0.005903   -0.319479   0.189474    0.171401   0.011575    0.060473   0.057971   -0.008337  -0.002361   -0.006991   0.011732    0.023818  -0.010991    0.035311   0.020607   -0.000029   0.000035    0.001709   0.002441    0.004472  -0.002802    0.003814   0.001153
 1807.00   -4.196201  -1.399362    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.125865   0.079114    0.000000   0.000000    0.628539   0.657436    0.753555   1.218345   -0.013332   0.069640   -0.798086  -0.182959    0.357788   0.136587   -0.187476  -0.044555    0.002627   0.006262   -0.327264   0.180784    0.174467   0.013091    0.063372   0.058664   -0.008356  -0.002415   -0.007466   0.011819    0.024836  -0.011139    0.035821   0.021477   -0.000030   0.000037    0.001738   0.002573    0.004693  -0.002907    0.003988   0.001223
 1812.00   -4.129328  -1.495842    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.124118   0.080529    0.000000   0.000000    0.603375   0.641004    0.719963   1.203709   -0.014391   0.070068   -0.804504  -0.211625    0.353118   0.142180   -0.181727  -0.049949    0.002641   0.006635   -0.334805   0.171850    0.177500   0.014668    0.066163   0.059514   -0.008372  -0.002470   -0.007953   0.011886    0.025868  -0.011278    0.036319   0.022370   -0.000032   0.000040    0.001765   0.002709    0.004922  -0.003012    0.004166   0.001297
 1817.00   -4.058485  -1.595855    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.122205   0.082425    0.000000   0.000000    0.578458   0.623132    0.688829   1.187003   -0.015491   0.070500   -0.809350  -0.240181    0.348223   0.147420   -0.175973  -0.055478    0.002648   0.007022   -0.342100   0.162682    0.180499   0.016308    0.068846   0.060503   -0.008386  -0.002524   -0.008450   0.011934    0.026913  -0.011407    0.036803   0.023287   -0.000034   0.000042    0.001788   0.002849    0.005158  -0.003119    0.004349   0.001375
 1822.00   -3.982511  -1.699304    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.120168   0.084860    0.000000   0.000000    0.553891   0.603750    0.659993   1.168671   -0.016628   0.070930   -0.812745  -0.268573    0.343108   0.152315   -0.170192  -0.061135    0.002648   0.007423   -0.349148   0.153291    0.183462   0.018013    0.071422   0.061615   -0.008398  -0.002578   -0.008956   0.011960    0.027972  -0.011527    0.037274   0.024227   -0.000036   0.000044    0.001807   0.002993    0.005401  -0.003227    0.004536   0.001458
 1827.00   -3.900117  -1.805876    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.118058   0.087898    0.000000   0.000000    0.529790   0.582782    0.633297   1.149086   -0.017801   0.071354   -0.814793  -0.296767    0.337779   0.156872   -0.164362  -0.066914    0.002638   0.007838   -0.355950   0.143685    0.186386   0.019784    0.073891   0.062837   -0.008407  -0.002632   -0.009472   0.011965    0.029044  -0.011636    0.037729   0.025191   -0.000038   0.000046    0.001822   0.003141    0.005651  -0.003335    0.004728   0.001546
 1832.00   -3.809920  -1.914971    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.115940   0.091603    0.000000   0.000000    0.506294   0.560153    0.608589   1.128561   -0.019009   0.071767   -0.815589  -0.324744    0.332240   0.161093   -0.158465  -0.072805    0.002620   0.008267   -0.362508   0.133871    0.189270   0.021623    0.076258   0.064154   -0.008413  -0.002686   -0.009996   0.011947    0.030129  -0.011735    0.038167   0.026178   -0.000040   0.000048    0.001834   0.003292    0.005908  -0.003444    0.004925   0.001639
 1837.00   -3.710499  -2.025645    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.113894   0.096039    0.000000   0.000000    0.483566   0.535786    0.585719   1.107361   -0.020248   0.072167   -0.815212  -0.352493    0.326493   0.164982   -0.152483  -0.078796    0.002591   0.008711   -0.368825   0.123858    0.192111   0.023532    0.078525   0.065557   -0.008417  -0.002739   -0.010527   0.011906    0.031225  -0.011823    0.038588   0.027189   -0.000042   0.000050    0.001840   0.003447    0.006172  -0.003554    0.005126   0.001738
 1842.00   -3.600481  -2.136547    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.112016   0.101268    0.000000   0.000000    0.461796   0.509609    0.564545   1.085710   -0.021517   0.072550   -0.813729  -0.380012    0.320542   0.168541   -0.146401  -0.084876    0.002552   0.009169   -0.374904   0.113651    0.194907   0.025514    0.080696   0.067036   -0.008418  -0.002792   -0.011064   0.011842    0.032332  -0.011900    0.038989   0.028223   -0.000044   0.000051    0.001843   0.003605    0.006443  -0.003664    0.005332   0.001842
 1847.00   -3.478656  -2.245880    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.110423   0.107347    0.000000   0.000000    0.441207   0.481558    0.544927   1.063796   -0.022812   0.072912   -0.811195  -0.407304    0.314392   0.171768   -0.140206  -0.091032    0.002501   0.009642   -0.380749   0.103255    0.197654   0.027571    0.082776   0.068582   -0.008416  -0.002845   -0.011607   0.011753    0.033451  -0.011966    0.039371   0.029279   -0.000046   0.000053    0.001840   0.003766    0.006722  -0.003774    0.005542   0.001951
 1852.00   -3.344127  -2.351397    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.109256   0.114324    0.000000   0.000000    0.422062   0.451588    0.526731   1.041778   -0.024130   0.073252   -0.807655  -0.434375    0.308045   0.174662   -0.133886  -0.097251    0.002438   0.010129   -0.386366   0.092673    0.200350   0.029707    0.084769   0.070189   -0.008412  -0.002897   -0.012154   0.011640    0.034580  -0.012019    0.039730   0.030358   -0.000048   0.000055    0.001831   0.003931    0.007008  -0.003884    0.005756   0.002067
 1857.00   -3.196473  -2.450449    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.108678   0.122232    0.000000   0.000000    0.404662   0.419676    0.509828   1.019786   -0.025470   0.073566   -0.803143  -0.461230    0.301505   0.177222   -0.127429  -0.103518    0.002362   0.010632   -0.391760   0.081906    0.202990   0.031924    0.086681   0.071851   -0.008404  -0.002948   -0.012705   0.011501    0.035719  -0.012061    0.040067   0.031459   -0.000050   0.000056    0.001818   0.004098    0.007300  -0.003995    0.005974   0.002189
 1862.00   -3.035919  -2.540101    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.108878   0.131082    0.000000   0.000000    0.389351   0.385840    0.494097   0.997932   -0.026827   0.073854   -0.797683  -0.487879    0.294776   0.179442   -0.120826  -0.109820    0.002272   0.011149   -0.396938   0.070955    0.205571   0.034227    0.088516   0.073564   -0.008394  -0.002999   -0.013259   0.011336    0.036868  -0.012090    0.040379   0.032583   -0.000052   0.000057    0.001798   0.004268    0.007601  -0.004105    0.006196   0.002317
 1867.00   -2.863470  -2.617318    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.110072   0.140856    0.000000   0.000000    0.376520   0.350150    0.479418   0.976304   -0.028199   0.074113   -0.791292  -0.514326    0.287863   0.181318   -0.114070  -0.116141    0.002167   0.011682   -0.401904   0.059818    0.208086   0.036620    0.090280   0.075325   -0.008382  -0.003048   -0.013813   0.011145    0.038025  -0.012106    0.040666   0.033728   -0.000054   0.000058    0.001773   0.004441    0.007908  -0.004215    0.006422   0.002452
 1872.00   -2.680976  -2.679216    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.112499   0.151496    0.000000   0.000000    0.366594   0.312746    0.465682   0.954976   -0.029582   0.074343   -0.783978  -0.540575    0.280769   0.182845   -0.107154  -0.122467    0.002045   0.012230   -0.406664   0.048489    0.210529   0.039107    0.091978   0.077133   -0.008366  -0.003096   -0.014369   0.010928    0.039191  -0.012109    0.040926   0.034894   -0.000055   0.000059    0.001741   0.004615    0.008222  -0.004325    0.006651   0.002594
 1877.00   -2.491103  -2.723352    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.116414   0.162890    0.000000   0.000000    0.360032   0.273860    0.452782   0.934004   -0.030975   0.074543   -0.775745  -0.566627    0.273500   0.184014   -0.100071  -0.128783    0.001906   0.012793   -0.411224   0.036964    0.212894   0.041692    0.093615   0.078986   -0.008348  -0.003143   -0.014923   0.010684    0.040364  -0.012098    0.041157   0.036081   -0.000057   0.000060    0.001702   0.004792    0.008544  -0.004434    0.006884   0.002744
 1882.00   -2.297189  -2.747992    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.122083   0.174865    0.000000   0.000000    0.357301   0.233837    0.440618   0.913434   -0.032372   0.074712   -0.766586  -0.592478    0.266061   0.184819   -0.092818  -0.135074    0.001747   0.013371   -0.415589   0.025234    0.215170   0.044381    0.095195   0.080886   -0.008326  -0.003189   -0.015476   0.010413    0.041545  -0.012074    0.041357   0.037289   -0.000058   0.000061    0.001657   0.004970    0.008873  -0.004543    0.007119   0.002900
 1887.00   -2.102994  -2.752323    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.129761   0.187169    0.000000   0.000000    0.358854   0.193154    0.429099   0.893298   -0.033772   0.074851   -0.756496  -0.618121    0.258457   0.185249   -0.085389  -0.141325    0.001568   0.013965   -0.419761   0.013288    0.217346   0.047177    0.096724   0.082835   -0.008302  -0.003233   -0.016026   0.010115    0.042732  -0.012036    0.041527   0.038516   -0.000060   0.000062    0.001605   0.005150    0.009209  -0.004651    0.007358   0.003065
 1892.00   -1.912374  -2.736555    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.139676   0.199471    0.000000   0.000000    0.365091   0.152433    0.418134   0.873619   -0.035171   0.074959   -0.745460  -0.643544    0.250696   0.185296   -0.077784  -0.147521    0.001367   0.014575   -0.423743   0.001114    0.219409   0.050086    0.098204   0.084835   -0.008275  -0.003275   -0.016571   0.009790    0.043926  -0.011984    0.041662   0.039763   -0.000061   0.000062    0.001546   0.005331    0.009553  -0.004758    0.007599   0.003237
 1897.00   -1.768145  -2.474469    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.152007   0.211349    0.000000   0.000000    0.376328   0.112453    0.407643   0.854412   -0.036566   0.075036   -0.733463  -0.668727    0.242785   0.184948   -0.069998  -0.153646    0.001141   0.015200   -0.427537  -0.011303    0.221344   0.053109    0.099640   0.086891   -0.008246  -0.003316   -0.017112   0.009437    0.045125  -0.011917    0.041763   0.041027   -0.000062   0.000062    0.001479   0.005513    0.009903  -0.004864    0.007842   0.003417
 1902.00   -1.686017  -2.184748    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.166933   0.222236    0.000000   0.000000    0.392872   0.074251    0.397550   0.835683   -0.037955   0.075085   -0.720446  -0.693647    0.234731   0.184193   -0.062029  -0.159686    0.000888   0.015839   -0.431140  -0.023983    0.223131   0.056248    0.101033   0.089008   -0.008213  -0.003354   -0.017646   0.009057    0.046330  -0.011835    0.041827   0.042310   -0.000062   0.000062    0.001405   0.005695    0.010261  -0.004969    0.008087   0.003606
 1907.00   -1.607880  -2.037150    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.184341   0.231589    0.000000   0.000000    0.414516   0.038816    0.387783   0.817432   -0.039334   0.075107   -0.706348  -0.718264    0.226544   0.183017   -0.053871  -0.165624    0.000605   0.016493   -0.434546  -0.036947    0.224748   0.059501    0.102384   0.091195   -0.008178  -0.003391   -0.018172   0.008650    0.047539  -0.011739    0.041853   0.043610   -0.000062   0.000062    0.001323   0.005877    0.010626  -0.005073    0.008334   0.003802
 1912.00   -1.537454  -1.929392    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.204004   0.238850    0.000000   0.000000    0.440854   0.007166    0.378277   0.799653   -0.040701   0.075102   -0.691153  -0.742534    0.218233   0.181406   -0.045527  -0.171444    0.000289   0.017159   -0.437746  -0.050221    0.226172   0.062863    0.103693   0.093459   -0.008140  -0.003425   -0.018689   0.008216    0.048752  -0.011627    0.041838   0.044926   -0.000062   0.000061    0.001234   0.006059    0.010998  -0.005175    0.008582   0.004008
 1917.00   -1.473506  -1.841935    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.225556   0.243489    0.000000   0.000000    0.471226  -0.019729    0.368973   0.782334   -0.042053   0.075073   -0.674854  -0.766405    0.209810   0.179346   -0.036999  -0.177129   -0.000063   0.017837   -0.440728  -0.063830    0.227373   0.066323    0.104958   0.095810   -0.008099  -0.003457   -0.019196   0.007755    0.049968  -0.011500    0.041782   0.046256   -0.000062   0.000061    0.001136   0.006240    0.011377  -0.005276    0.008832   0.004222
 1922.00   -1.414986  -1.767084    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.248482   0.245058    0.000000   0.000000    0.504713  -0.041051    0.359816   0.765462   -0.043387   0.075023   -0.657450  -0.789821    0.201287   0.176820   -0.028290  -0.182665   -0.000454   0.018523   -0.443478  -0.077801    0.228323   0.069862    0.106177   0.098258   -0.008056  -0.003486   -0.019692   0.007268    0.051187  -0.011357    0.041681   0.047601   -0.000061   0.000060    0.001030   0.006420    0.011763  -0.005374    0.009082   0.004446
 1927.00   -1.361105  -1.700955    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.272148   0.243248    0.000000   0.000000    0.540179  -0.056223    0.350757   0.749016   -0.044703   0.074955   -0.638937  -0.812722    0.192677   0.173810   -0.019405  -0.188035   -0.000889   0.019213   -0.445977  -0.092164    0.228993   0.073454    0.107346   0.100813   -0.008010  -0.003512   -0.020176   0.006754    0.052408  -0.011198    0.041534   0.048959   -0.000059   0.000059    0.000916   0.006599    0.012156  -0.005471    0.009332   0.004678
 1932.00   -1.311259  -1.641295    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.295846   0.237923    0.000000   0.000000    0.576360  -0.064979    0.341750   0.732975   -0.045997   0.074870   -0.619318  -0.835044    0.183997   0.170298   -0.010350  -0.193224   -0.001369   0.019904   -0.448202  -0.106949    0.229358   0.077062    0.108459   0.103487   -0.007962  -0.003536   -0.020646   0.006214    0.053631  -0.011023    0.041338   0.050327   -0.000058   0.000058    0.000793   0.006776    0.012555  -0.005566    0.009582   0.004920
 1937.00   -1.264975  -1.586678    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.318853   0.229142    0.000000   0.000000    0.611965  -0.067394    0.332756   0.717314   -0.047268   0.074774   -0.598597  -0.856715    0.175263   0.166265   -0.001130  -0.198217   -0.001897   0.020589   -0.450124  -0.122186    0.229397   0.080638    0.109508   0.106292   -0.007911  -0.003556   -0.021102   0.005649    0.054855  -0.010832    0.041092   0.051706   -0.000055   0.000057    0.000662   0.006951    0.012962  -0.005659    0.009832   0.005171
 1942.00   -1.221875  -1.536139    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.340499   0.217147    0.000000   0.000000    0.645789  -0.063872    0.323738   0.702008   -0.048516   0.074670   -0.576785  -0.877662    0.166496   0.161689    0.008247  -0.202997   -0.002475   0.021261   -0.451707  -0.137911    0.229103   0.084126    0.110484   0.109241   -0.007858  -0.003574   -0.021542   0.005060    0.056080  -0.010624    0.040794   0.053093   -0.000052   0.000056    0.000522   0.007123    0.013375  -0.005749    0.010080   0.005431
 1947.00   -1.181644  -1.488994    0.000000   0.000000    0.000000   0.000000    0.000000   0.000000   -0.360214   0.202337    0.000000   0.000000    0.676813  -0.055093    0.314666   0.687026   -0.049739   0.074562   -0.553896  -0.897807    0.157717   0.156549    0.017772  -0.207552   -0.003102   0.021913   -0.452909  -0.154155    0.228482   0.087463    0.111372   0.112346   -0.007803  -0.003588   -0.021965   0.004445    0.057304  -0.010400    0.040440   0.054486   -0.000048   0.000054    0.000374   0.007292    0.013795  -0.005837    0.010328   0.005701
